#,Filename,Category,DateHint,FoundInHTML,MsgID,GregDate,HijriDate,Duration,PossibleSeries,LessonNum,TitleHint,TextSnippet
363,AUDIO-2026-04-07-19-40-30.m4a,AUDIO-2025/2026,07/04/2026,YES,6687,08/04/2026,,6:50,التعليق على كتاب التوحيد,,,🔸 الملخص شرح كتاب التوحيد 🔸 للعلامة صالح الفوزان حفظه الله 🔹 الدرس الاربعون بجامع الورود - باب ( ما جاء أن الغلو في قبور الصالحين تضيرها أوثاناً تعبد من دون الله ) بحي الورورد بجدة ١٩ /١٠/ ١٤٤٧ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية: 6:50 دقيقة --- 📌 للاستماع عبر الت
364,AUDIO-2026-04-08-18-26-52.m4a,AUDIO-2025/2026,08/04/2026,YES,6705,09/04/2026,1447/10/20,6:20,,,,🔸 الملخص الفقهي 🔸 للعلامة صالح الفوزان حفظه الله 🔹 الدرس التاسع و الثلاثون بجامع الورود من كتاب الصلاة(١٨) باب في سجود التلاوة بحي الورورد بجدة - ١٤٤٧/١٠/٢٠ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية 6:20 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ https://t.me/dari
365,AUDIO-2026-04-11-08-31-40.m4a,AUDIO-2025/2026,11/04/2026,YES,6750,12/04/2026,,52:31,تنبيه الأنام,,,🔸 تنبيه الانام على ما في كتاب سبل السلام من الفوائد والأحكام كتاب الطهارة - باب نواقض الوضوء 🔸 للعلامة أحمد النجمي رحمه الله 🔹 الدرس التاسع بجامع الورود بحي الورود بجدة - السبت ٢٣ / ١٠ / ١٤٤٧ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية: 52:31 دقيقة --- 📌 للاستماع عبر التل
366,AUDIO-2026-04-11-08-34-04.m4a,AUDIO-2025/2026,11/04/2026,YES,6751,12/04/2026,,29:32,السيرة النبوية,,,‏‌‏‌🔸 مختصر السيرة النبوية 🔸 للإمام محمد بن عبدالوهاب رحمه الله 🔹 الدرس الدرس الثامن - سؤالهم عن الروح وأهل الكتاب بجامع الورود بحي الورود بجدة - السبت - ٢٣ / ١٠ / ١٤٤٧ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية : 29:32 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ ht
367,AUDIO-2026-04-11-22-02-46.m4a,AUDIO-2025/2026,11/04/2026,YES,6752,12/04/2026,,55:14,الموجز الممهد,,,‏‌‏‌🔸 الشرح الموجز الممهد لتوحيد الخالق الممجد الذي ألفه شيخ الإسلام محمد 🔸 للعلامة أحمد النجمي حفظه الله 🔹 الدرس الخامس بجامع الورود بحي الورورد بجدة - ٢٣ / ١٠/ ١٤٤٧ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية: 55:14 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ https
368,AUDIO-2026-04-11-22-49-59.m4a,AUDIO-2025/2026,11/04/2026,YES,6754,12/04/2026,,41:25,المورد العذب الزلال,,,🔸 المورد العذب الزلال 🔸 للعلامة أحمد النجمي حفظه الله 🔹 الدرس الحادي عشر بجامع الورود بحي الورورد بجدة - السبت ١٩ /٨ /١٤٤٧ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية: 41:25 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ https://t.me/daririhasan/6754 ╰─═┅┅┅┅┅┅┅═─╯ 📌 راب
369,AUDIO-2026-04-11-22-57-54.m4a,AUDIO-2025/2026,11/04/2026,YES,6755,12/04/2026,,35:44,المورد العذب الزلال,,,🔸 المورد العذب الزلال 🔸 للعلامة أحمد النجمي حفظه الله 🔹 الدرس الثاني عشر بجامع الورود بحي الورورد بجدة - السبت ٢٣ /١٠ /١٤٤٧ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية: 35:44 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ https://t.me/daririhasan/6755 ╰─═┅┅┅┅┅┅┅═─╯ 📌 را
370,AUDIO-2026-04-13-02-55-07.m4a,AUDIO-2025/2026,13/04/2026,YES,6803,16/04/2026,,51:54,تأسيس الأحكام,,,‏‌‏‌🔸 تأسيس الأحكام شرح عمدة الأحكام 🔸 للعلامة أحمد النجمي رحمه الله 🔹 الدرس الثلاثون - كتاب الصلاة - باب الجمعة - بجامع الورود بحي الورود بجدة - ٢٤ / ١٠ / ١٤٤٧ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية: 51:54 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ https://t.m
371,AUDIO-2026-04-13-02-58-34.m4a,AUDIO-2025/2026,13/04/2026,YES,6804,16/04/2026,,11:42,التعليق على كتاب التوحيد,,,🔸 الملخص شرح كتاب التوحيد 🔸 للعلامة صالح الفوزان حفظه الله 🔹 الدرس الدرس الحادي والأربعون بجامع الورود - باب ( ما جاء في حماية المصطفى جناب التوحيد وسده كل طريق يوصل الى الشرك ) بحي الورورد بجدة ٢٤ / ١٠ / ١٤٤٧ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية: 11:42 دقيقة --- 📌
372,AUDIO-2026-04-13-17-35-29.m4a,AUDIO-2025/2026,13/04/2026,YES,6805,16/04/2026,,54:19,تأسيس الأحكام,,,‏‌‏‌🔸 تأسيس الأحكام شرح عمدة الأحكام 🔸 للعلامة أحمد النجمي رحمه الله 🔹 الدرس الحادي والثلاثون - كتاب الصلاة - باب الجمعة - بجامع الورود بحي الورود بجدة - ٢٥ / ١٠ / ١٤٤٧ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية: 54:19 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ htt
373,AUDIO-2026-04-13-17-36-14.m4a,AUDIO-2025/2026,13/04/2026,YES,6806,16/04/2026,,10:11,,,,🔸 الملخص الفقهي 🔸 للعلامة صالح الفوزان حفظه الله 🔹 الدرس الأربعون بجامع الورود من كتاب الصلاة(١٩) باب في التطوع المطلق بحي الورورد بجدة - ٢٥ / ١٠ / ١٤٤٧ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية 10:11 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ https://t.me/daririh
374,AUDIO-2026-04-14-14-06-42.m4a,AUDIO-2025/2026,14/04/2026,YES,6809,16/04/2026,,10:35,,,,🔸 التفسير الميسر ( سورة الغاشية ) 🔸 قام بإعداده نخبة من أهل العلم 🔹 الدرس السابع عشر في جامع الورود بحي الورود بجدة - السبت ١٢ / ٨ / ١٤٤٧ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية: 10:35 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ https://t.me/daririhasan/6809 ╰─═┅
375,AUDIO-2026-04-14-14-13-51.m4a,AUDIO-2025/2026,14/04/2026,YES,6808,16/04/2026,,7:33,,,,🔸 التفسير الميسر ( سورة الاعلى ) 🔸 قام بإعداده نخبة من أهل العلم 🔹 الدرس السادس عشر في جامع الورود بحي الورود بجدة - السبت ٢٨ / ٧ / ١٤٤٧ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية: 7:33 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ https://t.me/daririhasan/6808 ╰─═┅┅┅
376,AUDIO-2026-04-15-20-46-56.m4a,AUDIO-2025/2026,15/04/2026,YES,6811,16/04/2026,,8:01,,,,🔸 الملخص الفقهي 🔸 للعلامة صالح الفوزان حفظه الله 🔹 الدرس الحادي والأربعون بجامع الورود من كتاب الصلاة(٢٠) باب أوقات النهي عن الصلاة فيها بحي الورورد بجدة - ٢٧ / ١٠ / ١٤٤٧ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية 8:01 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ htt
377,AUDIO-2026-04-15-21-10-32.m4a,AUDIO-2025/2026,15/04/2026,YES,6814,16/04/2026,1447/10/27,55:57,,,,🔸 صفة الحج (حكمه وأحكامه وشروطه ومواقيت الإحرام) 🔸 للعلامة أحمد النجمي رحمه الله 🔹 المجلس الثاني - ١٤٤٧/١٠/٢٧ بجامع الورود بحي الورود بجدة مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية: 55:57 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ https://t.me/daririhasan/6814 ╰─═
378,AUDIO-2026-04-15-21-11-35.m4a,AUDIO-2025/2026,15/04/2026,YES,6813,16/04/2026,1447/10/27,1:00,,,,🔸 صفة الحج (حكمه وأحكامه وشروطه ومواقيت الإحرام) 🔸 للعلامة أحمد النجمي رحمه الله 🔹 المجلس الأول - ١٤٤٧/١٠/٢٧ بجامع الورود بحي الورود بجدة مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية: 1:00:01 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ https://t.me/daririhasan/6813 ╰─
379,AUDIO-2026-04-18-12-20-30.m4a,AUDIO-2025/2026,18/04/2026,YES,6852,20/04/2026,,38:01,السيرة النبوية,,,‏‌‏‌🔸 مختصر السيرة النبوية 🔸 للإمام محمد بن عبدالوهاب رحمه الله 🔹 الدرس الدرس التاسع - الهجرة (بيعة العقبة) بجامع الورود بحي الورود بجدة - السبت - ١ / ١١ / ١٤٤٧ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية : 38:01 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ https://t.
380,AUDIO-2026-04-18-20-48-22.m4a,AUDIO-2025/2026,18/04/2026,YES,6853,20/04/2026,1447/11/01,47:01,الموجز الممهد,,,‏‌‏‌🔸 الشرح الموجز الممهد لتوحيد الخالق الممجد الذي ألفه شيخ الإسلام محمد 🔸 للعلامة أحمد النجمي حفظه الله 🔹 الدرس السادس - باب قول الله تعالى : ( إنك لاتهدي من أحببت ولكن الله يهدي من يشاء ) - بجامع الورود بحي الورورد بجدة - ١٤٤٧/١١/١ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة ا
381,AUDIO-2026-04-18-20-49-59.m4a,AUDIO-2025/2026,18/04/2026,YES,6855,20/04/2026,,35:10,المورد العذب الزلال,,,🔸 المورد العذب الزلال 🔸 للعلامة أحمد النجمي حفظه الله 🔹 الدرس الثالث عشر بجامع الورود بحي الورورد بجدة - السبت ١ /١١ /١٤٤٧ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية: 35:10 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ https://t.me/daririhasan/6855 ╰─═┅┅┅┅┅┅┅═─╯ 📌 راب
382,AUDIO-2026-04-20-09-39-58.m4a,AUDIO-2025/2026,20/04/2026,YES,6857,20/04/2026,1447/11/02,26:44,تأسيس الأحكام,,,‏‌‏‌🔸 تأسيس الأحكام شرح عمدة الأحكام 🔸 للعلامة أحمد النجمي رحمه الله 🔹 الدرس الثاني والثلاثون - كتاب الصلاة - باب صلاة العيدين- بجامع الورود بحي الورود بجدة - ١٤٤٧/١١/٢ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية: 26:44 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ htt
383,AUDIO-2026-04-20-09-41-03.m4a,AUDIO-2025/2026,20/04/2026,YES,6858,20/04/2026,1447/11/02,7:58,التعليق على كتاب التوحيد,,,🔸 الملخص شرح كتاب التوحيد 🔸 للعلامة صالح الفوزان حفظه الله 🔹 الدرس الدرس الثاني والأربعون بجامع الورود - باب ما جاء في أن بعض هذه الأمة يعبد الاوثان بحي الورورد بجدة ١٤٤٧/١١/٢ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية: 7:58 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═
384,AUDIO-2026-04-20-18-06-20.m4a,AUDIO-2025/2026,20/04/2026,YES,6878,24/04/2026,1447/11/03,42:16,تأسيس الأحكام,,,‏‌‏‌🔸 تأسيس الأحكام شرح عمدة الأحكام 🔸 للعلامة أحمد النجمي رحمه الله 🔹 الدرس الثالث والثلاثون - كتاب الصلاة - باب صلاة الكسوف- بجامع الورود بحي الورود بجدة - ١٤٤٧/١١/٣ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية: 42:16 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ http
385,AUDIO-2026-04-21-16-43-01.m4a,AUDIO-2025/2026,21/04/2026,YES,6880,24/04/2026,1447/11/04,10:15,التعليق على كتاب التوحيد,,,🔸 الملخص شرح كتاب التوحيد 🔸 للعلامة صالح الفوزان حفظه الله 🔹 الدرس الدرس الثالث والأربعون بجامع الورود - باب ما جاء في أن بعض هذه الأمة يعبد الاوثان بحي الورورد بجدة ١٤٤٧/١١/٤ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية: 10:15 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅
386,AUDIO-2026-04-22-18-26-40.m4a,AUDIO-2025/2026,22/04/2026,YES,6883,24/04/2026,1447/11/05,11:42,,,,🔸 الملخص الفقهي 🔸 للعلامة صالح الفوزان حفظه الله 🔹 الدرس الثالث والأربعون بجامع الورود من كتاب الصلاة(٢٢) باب صلاة الجماعة بحي الورورد بجدة - ١٤٤٧/١١/٥ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية 11:42 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ https://t.me/daririha
387,AUDIO-2026-04-22-18-34-52.m4a,AUDIO-2025/2026,22/04/2026,YES,6884,24/04/2026,1447/11/03,11:07,,,,🔸 الملخص الفقهي 🔸 للعلامة صالح الفوزان حفظه الله 🔹 الدرس الثاني والأربعون بجامع الورود من كتاب الصلاة(٢١) باب صلاة الجماعة بحي الورورد بجدة - ١٤٤٧/١١/٣ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية 11:07 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ https://t.me/daririha
388,AUDIO-2026-04-26-18-20-52.m4a,AUDIO-2025/2026,26/04/2026,YES,6945,29/04/2026,1447/11/09,36:11,تأسيس الأحكام,,,‏‌‏‌🔸 تأسيس الأحكام شرح عمدة الأحكام 🔸 للعلامة أحمد النجمي رحمه الله 🔹 الدرس الرابع والثلاثون - كتاب الصلاة - باب صلاة الاستسقاء- بجامع الورود بحي الورود بجدة - ١٤٤٧/١١/٩ مع فضيلة الشيخ حسن بن محمد منصور الدغريري حفظه الله ورعاه 🎙 مدة الصوتية: 36:11 دقيقة --- 📌 للاستماع عبر التلجرام: ╭─═┅┅┅┅┅┅┅═─╮ h
